movie_id,title,genres,overview,poster_path
3273,Scream 3 (2000),Horror|Mystery|Thriller,"As bodies begin dropping around the Hollywood set of STAB 3, the third film based on the gruesome Woodsboro killings, Sidney and other survivors are once again terrorized by another Ghostface killer.",https://image.tmdb.org/t/p/w200/qpH8ToZVlFD1bakL04LkEKodyDI.jpg
3274,Single White Female (1992),Action,"Having recently split from her fiancé, Allison Jones welcomes new roommate Hedra Carlson. The young women quickly form a bond, but soon Allison begins to notice not all’s well with her new tenant.",https://image.tmdb.org/t/p/w200/2B6spN9XvzbK9hKDQtvTa4wVoys.jpg
3275,"Boondock Saints, The (1999)",Action|Comedy,"Tired of the crime overrunning the streets of Boston, Irish Catholic twin brothers Conner and Murphy are inspired by their faith to cleanse their hometown of evil with their own brand of zealous vigilante justice. As they hunt down and kill one notorious gangster after another, they become controversial folk heroes in the community. But Paul Smecker, an eccentric FBI agent, is fast closing in on their blood-soaked trail.",https://image.tmdb.org/t/p/w200/wtLUmkWg41xFLpvmUWAN1mm65f6.jpg
3276,Gun Shy (2000),Comedy,"Legendary undercover DEA agent Charlie Mayough has suddenly lost his nerves of steel. On the verge of a career-induced mental breakdown, and in complete fear of trigger-happy Mafia leader Fulvio Nesstra, Charlie seeks psychiatric help and finds himself relying on the support of an unstable therapy group and nurse Judy just to get through his work.",https://image.tmdb.org/t/p/w200/iMCuGjQu5LsS6hyr5KmRDNqcomy.jpg
3277,Beloved/Friend (Amigo/Amado) (1999),Drama,"Based on a work of Josep Maria Benet i Jornet entitled ""Testament"", the film tells the story of an aging professor of medieval literature with the dilemma of deciding who will inherit his essay on ""The Book of friend and loved"" by Ramon Llull. Feeling near death as a result of illness, he discovers that the ideal person is a young and intelligent student he is in love with and who is dedicated to male prostitution.",https://image.tmdb.org/t/p/w200/yvIOKJYryk5KXIZzHt28dYDcuqQ.jpg
3278,Gendernauts (1999),Documentary,"Monika Treut explores the worlds and thoughts of several female to male transgendered individuals. As with Treuts first film, Jungfrauenmaschine, Gendernauts, enters a minority sector of San Fransisco culture. The characters in this film have a lot to complain about, and they do. They are people whose physical appearance (female) does not match their inner sexual identity (male). The subject is pinpointed in the film independant of sexual orientation. Leave your conservative hats at the door, this is going to need your special attention.",https://image.tmdb.org/t/p/w200/tZRI5628j3XKGi10Q7bEyiNKGcE.jpg
3279,Knockout (1999),Action|Adventure,,
3280,"Baby, The (1973)",Horror,"Ogami Itto is challenged by a quintet of warriors, each armed with one fifth of Ogami's assassin fee and one fifth of the information he needs to complete his assignment.",https://image.tmdb.org/t/p/w200/9GVtFK1lVfQLHL1uPl2Sqy3Hz3c.jpg
3281,"Brandon Teena Story, The (1998)",Documentary,"Documentary about Brandon Teena, a transgender man who was murdered along with two others in 1993 in rural Nebraska.",https://image.tmdb.org/t/p/w200/2VUVDdbInXCTn4X2ViCkIYE33r5.jpg
3282,Different for Girls (1996),Comedy,"Paul and Kim meet when their vehicles collide. Paul is fascinated with the attractive Kim. It turns out that the two were childhood friends in Catholic boys' school, but back then, before the operation, Kim was named Karl.",https://image.tmdb.org/t/p/w200/aWO2iXpqQY3S4WhXRvf0B18QVR8.jpg
3283,Minnie and Moskowitz (1971),Action,"Depressed and jaded after being dumped by her married boyfriend, aging beauty Minnie Moore wonders if she'll ever find love.  After shaggy-haired parking lot attendant Seymour Moskowitz comes to her defense from an angry and rebuffed blind date, he falls hopelessly in love with her despite their myriad differences.  Minnie reluctantly agrees to a date with Moskowitz, and, slowly but surely, an unlikely romance blossoms between the two.",https://image.tmdb.org/t/p/w200/pufOqUEeEzbUma3WfnLS0AHiMl5.jpg
3284,They Might Be Giants (1971),Comedy|Romance,"After the death of his wife, wealthy retiree Justin Playfair creates a fantasy world for himself in which he is the legendary detective Sherlock Holmes, even dressing like the character. Out of concern for Justin's money more than his health, his brother Blevins puts him under the care of psychiatrist Dr. Mildred Watson. As Dr. Watson grows fond of Justin, she begins to play along with his theories, eventually becoming an assistant in his investigations.",https://image.tmdb.org/t/p/w200/yzv8J2Vu63AQyEw5D9ckyBgn9Fo.jpg
3285,"Beach, The (2000)",Adventure|Drama,"After a charity show in London and a six-date tour in 1999 that was captured for an album (Live at the Greek), the Black Crowes and Jimmy Page returned in 2000 for a nationwide tour that featured a conglomeration of Led Zeppelin favorites and songs new and old from the Crowes. This pro shot DVD from a night at Jones Beach captures Page and the band delivering  a number of high-class Led Zeppelin classics, among them 'Celebration Day', 'The Lemon Song', 'Heartbreaker', and 'Whole Lotta Love', as well as numbers that nobody would have expected. Tracks like 'Ten Years Gone', 'Your Time Is Gonna Come' or 'What Is And What Should Never Be' were convincingly delivered thanks to Page and the two Crowes guitarists Rich Robinson and Audley Freed, who not only have the necessary technique but also the right feeling for this kind of material. Chris Robinson delivers an unbelievably powerful and dramatic vocal performance.",https://image.tmdb.org/t/p/w200/8SkDQsY4Zz4C39mvudt5DGh1ScI.jpg
3286,Snow Day (2000),Comedy,"When an entire town in upstate New York is closed down by an unexpected snowfall, a ""snow day"" begins when a group of elementary school kids, led by Natalie Brandston, try to ensure that the schools stay closed by stopping a mechanical snowplow driver by trying to hijack his plow truck. Meanwhile, Natalie's big brother Hal is using this day to try to win the affections of Claire Bonner, the most popular girl in his high school, while Hal and Natalie's father Tom, a TV meteorologist, faces off against a rival meteorologist for weather coverage of the day's events.",https://image.tmdb.org/t/p/w200/myTnHKy178rrd1oUG3GkEvc641G.jpg
3287,"Tigger Movie, The (2000)",Animation|Children's,"Winnie the Pooh, Piglet, Owl, Kanga, Roo, and Rabbit are preparing a suitable winter home for Eeyore, the perennially dejected donkey, but Tigger's continual bouncing interrupts their efforts. Rabbit suggests that Tigger go find others of his kind to bounce with, but Tigger thinks ""the most wonderful thing about tiggers is"" he's ""the only one!"" Just in case though, the joyously jouncy feline sets out to see if he can find relatives.",https://image.tmdb.org/t/p/w200/9OdZKUdGfaBAUwRLbtWpFWKbILO.jpg
3288,Cotton Mary (1999),Drama,"A British family is trapped between culture, tradition, and the colonial sins of the past.",https://image.tmdb.org/t/p/w200/mmxuDLWebuhgqqeg2j7y693PltS.jpg
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,"Set in the People's Republic of China during the 1990s, the film centers on a 13-year-old substitute teacher, Wei Minzhi, in the Chinese countryside. Called in to substitute for a village teacher for one month, Wei is told not to lose any students.",https://image.tmdb.org/t/p/w200/y77YNEQeYld4JG2nF70grpTNk1y.jpg
3290,Soft Toilet Seats (1999),Comedy,"Arne buys a house in suburban Los Angeles, only to discover that the previous owner died in a grisly manner. Then he gets a visit from the dead woman's best friend, who is convinced that she didn't commit suicide. Together, they investigate what Tilly is sure must be a murder, and come up against the toughest moral dilemma of their lives.",https://image.tmdb.org/t/p/w200/yzVQ1ufyk9LTr9LYmdPXYmQIFfb.jpg
3291,Trois (2000),Thriller,"Jermaine, a young struggling Atlanta lawyer, decides to spruce up his marriage with Jasmine, who's mentally recovering from an abusive previous relationship, by hiring Jade, a bisexual stripper/prostitute fighting a custody battle with her ex-husband for their four-year-old son, for a threesome menage-a-trois get together only to have all three of them suffer the after-affects when Jermaine begins acting possessive towards Jasmine and Jade which leads to Jade (or someone) stalking him and disrupting his private and professional life. Written by Matt Patay",https://image.tmdb.org/t/p/w200/swlcLL0ufIoNUFYnTBMONifxKGG.jpg
3292,"Big Combo, The (1955)",Film-Noir,"Police Lt. Leonard Diamond vies to bring a clever, well connected, and sadistic gangster to justice all the while obsessing over the gangster's girlfriend.",https://image.tmdb.org/t/p/w200/fltH7VmdZQeCRMwionxfYKOZoPg.jpg
3293,Conceiving Ada (1997),Drama|Sci-Fi,"Emmy Coer, a computer genius, devises a method of communicating with the past by tapping into undying information waves. She manages to reach the world of Ada Lovelace, founder of the idea of a computer language and proponent of the possibilities of the ""difference engine."" Ada's ideas were stifled and unfulfilled because of the reality of life as a woman in the nineteenth century. Emmy has a plan to defeat death and the past using her own DNA as a communicative agent to the past, bringing Ada to the present. But what are the possible ramifications?",https://image.tmdb.org/t/p/w200/vDvLDFvqbmm9M1LeuHSMTbEtPK5.jpg
3294,Eaten Alive (1976),Horror,"A psychotic redneck owns a dilapidated hotel in rural East Texas, where he murders those who upset him or his business, and then feeds their remains to his pet crocodile in the swamp beside his hotel.",https://image.tmdb.org/t/p/w200/5RVbWSY0Zo3ggQBVheEfqlpad8h.jpg
3295,Raining Stones (1993),Drama,"Proud, though poor, Bob wants his little girl to have a beautiful (and costly) brand-new dress for her First Communion. His stubbornness and determination get him into trouble as he turns to more and more questionable measures, in his desperation to raise the needed money. This tragic flaw leads him to risk all that he loves and values, his beloved family, indeed even his immortal soul and salvation, in blind pursuit of that goal.",https://image.tmdb.org/t/p/w200/tkkfaTOTgeQ8iq0yQn4y8MvGkG8.jpg
3296,To Sir with Love (1967),Drama,"A British Guianese engineer starts a job as a high school teacher in London’s East End, where his uninterested and delinquent pupils are in desperate need of attention and care.",https://image.tmdb.org/t/p/w200/xMaVwTfgETmPs5yp3lNK5SeWCtB.jpg
3297,With Byrd at the South Pole (1930),Documentary,"With Byrd at the South Pole (1930) is a documentary film about Rear Admiral Richard E. Byrd and his 1st quest to the South Pole beginning at the Little America-Exploration Base. The film's soundtrack consists mostly of music and sound effects, with narration read by Floyd Gibbons. The film won at the 3rd Academy Awards for Best Cinematography.",https://image.tmdb.org/t/p/w200/2PZHvCe8b0uvIixnhXL6pst9wfc.jpg
3298,Boiler Room (2000),Drama,A college dropout gets a job as a broker for a suburban investment firm and is on the fast track to success—but the job might not be as legitimate as it sounds.,https://image.tmdb.org/t/p/w200/jFB5uvCZ3HXF00liAEAuOruCPs6.jpg
3299,Hanging Up (2000),Comedy|Drama,"Three sisters - Georgia, Eve, and Maddy - do what they do best with life, love, and lunacy on the telephone lines that bind - when their curmudgeonly father, Lou, is admitted to a Los Angeles Hospital. After years of wild living, intermittent affection, and constant phoning, he is finally threatening to die.",https://image.tmdb.org/t/p/w200/lnnFFGhIXi6ZDU3r29eKHKTHdq0.jpg
3300,Pitch Black (2000),Action|Sci-Fi,"When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light.",https://image.tmdb.org/t/p/w200/3AnlxZ5CZnhKKzjgFyY6EHxmOyl.jpg
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,"After a mobster agrees to cooperate with an FBI investigation in order to stay out of prison, he's relocated by the authorities to a life of suburban anonymity as part of a witness protection program. It's not long before a couple of his new neighbours figure out his true identity and come knocking to see if he'd be up for one more hit—suburban style.",https://image.tmdb.org/t/p/w200/rDV7ntPLY0ZDBT722Odsi80nFrn.jpg
3302,Beautiful People (1999),Comedy,"In London, during October 1993, England is playing Holland in the preliminaries of the World Cup. The Bosnian War is at its height, and refugees from the ex-Yugoslavia are arriving. Football rivals, and political adversaries from the Balkans all precipitate conflict and amusing situations. Meanwhile, the lives of four English families are affected in different ways by encounter with the refugees.",https://image.tmdb.org/t/p/w200/t5s6oSCyA2tGf7J5ZJHii4eb2J2.jpg
3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary,,
3304,Blue Collar (1978),Crime|Drama,"Fed up with mistreatment at the hands of both management and union brass, and coupled with financial hardships on each man's end, three auto assembly line workers hatch a plan to rob a safe at union headquarters.",https://image.tmdb.org/t/p/w200/7WBBcgzESyX1qEq9x7tg22dlORL.jpg
3305,Bluebeard (1944),Film-Noir|Horror,Young female models are being strangled. Will law enforcement be able to stop the crime wave before more women become victims?,https://image.tmdb.org/t/p/w200/hAptaShrUq5ot3SMJdb8Rxi58lv.jpg
3306,"Circus, The (1928)",Comedy,"Charlie, a wandering tramp, becomes a circus handyman - soon the star of the show - and falls in love with the circus owner's stepdaughter.",https://image.tmdb.org/t/p/w200/hWw9HfQmd4Rn1Et4vgZQsEf5tEZ.jpg
3307,City Lights (1931),Comedy|Drama|Romance,A tramp falls in love with a beautiful blind flower girl. His on-and-off friendship with a wealthy man allows him to be the girl's benefactor and suitor.,https://image.tmdb.org/t/p/w200/bXNvzjULc9jrOVhGfjcc64uKZmZ.jpg
3308,"Flamingo Kid, The (1984)",Comedy|Drama,"Brooklyn teenager Jeffrey Willis, thoroughly unhappy with his modest homestead, embraces the other-world aspects of his summer job at the posh Flamingo Club. He spurns his father in favor of the patronage of smooth-talking Phil Brody and is seduced by the ample bikini charms of club member Carla Samson. But thanks to a couple of late-summer hard lessons, the teen eventually realizes that family should always come first.",https://image.tmdb.org/t/p/w200/hNCYkAXB9WIQBABXTV6Vs9kFrLY.jpg
3309,"Dog's Life, A (1920)",Comedy,,
3310,"Kid, The (1921)",Action,A tramp cares for a boy after he's abandoned as a newborn by his mother. Later the mother has a change of heart and aches to be reunited with her son.,https://image.tmdb.org/t/p/w200/A9NWYyn7eX0H9XIjaOvfWJ9mCGA.jpg
3311,"Man from Laramie, The (1955)",Western,"Will Lockhart arrives in Coronado, an isolated town in New Mexico, in search of someone who sells rifles to the Apache tribe, finding himself unwillingly drawn into the convoluted life of a local ranching family whose members seem to have a lot to hide.",https://image.tmdb.org/t/p/w200/aKMZoZpN0FobSIDAlj5Ixv0kDeT.jpg
3312,"McCullochs, The (1975)",Drama,"A story about the rich McCulloch Family, their overbearing father and the children's misguided blaming him for everything that doesn't go right.",https://image.tmdb.org/t/p/w200/Al5JBa9bxvpJ9U726PQIhwbUMLv.jpg
3313,Class Reunion (1982),Comedy,"Lizzie Borden High's class of '72 are going through the motions at their tenth-year reunion, until deranged alum Walter Baylor, driven insane by a sadistic senior-year prank, escapes from the mental institution and crashes the party. When guests start getting bumped off, the other alumni, including snooty yacht salesman Bob Spinnaker, class tease Bunny Packard, and class zero Gary Nash, spring into action to uncover the culprit.",https://image.tmdb.org/t/p/w200/9Ci3ywt4fbrN6TP5iknNcQ1FHDf.jpg
3314,"Big Trees, The (1952)",Action|Drama,"In 1900, unscrupulous timber baron Jim Fallon plans to take advantage of a new law and make millions off California redwood. Much of the land he hopes to grab has been homesteaded by a Quaker colony, who try to persuade him to spare the giant sequoias...but these are the very trees he wants most. Expert at manipulating others, Fallon finds that other sharks are at his own heels, and forms an unlikely alliance.",https://image.tmdb.org/t/p/w200/5BPeNZ1cfFMDVZDl3G63U6WatyC.jpg
3315,Happy Go Lovely (1951),Musical,"Rich bachelor B.G. Bruno, the head of a successful greeting-card company in Scotland, is essentially a kind man but respectable to the point of stodginess and extreme stuffiness. An American troupe visiting Edinburgh wants to produce a musical in town but has trouble getting financiers. Bruno meets several leading ladies; through a misunderstanding, he doesn't correct their impression that he's a newspaper reporter.",https://image.tmdb.org/t/p/w200/alnkjFvq0DC7IaS6QKJTYRlanQV.jpg
3316,Reindeer Games (2000),Action|Thriller,"After assuming his dead cellmate's identity to get with his girlfriend, an ex-con finds himself the reluctant participant in a casino heist.",https://image.tmdb.org/t/p/w200/8y1PedfYWllJVoBbkt9KWLY155v.jpg
3317,Wonder Boys (2000),Comedy|Drama,Grady is a 50-ish English professor who hasn't had a thing published in years—not since he wrote his award winning 'Great American Novel' 7 years ago. This weekend proves even worse than he could imagine as he finds himself reeling from one misadventure to another in the company of a new wonder boy author.,https://image.tmdb.org/t/p/w200/5yvQe06HPNII2eZCJWTeMwqLWvR.jpg
3318,Deterrence (1998),Thriller,,
3319,Judy Berlin (1999),Drama,"Judy Berlin is an aspiring actress whose idealism is at odds with her small suburban community, where a solar eclipse induces town inhabitants (a lonely housewife, a frustrated schoolteacher, and a struggling filmmaker) to search for solace and understanding in themselves and one another.",https://image.tmdb.org/t/p/w200/vBLRFlrUOvYM2dlDQx5oaZSTVnl.jpg
3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,"Kresten, newly wed, is on the threshold of a great career success in his father-in-law’s company. But when the death of his own father takes him back to his poverty-stricken childhood home, far out in the country, his career plans fall apart. For one thing he has to deal with his loveable, backward brother, who is now all alone; for another, he meets a stunning woman who comes to the farm as a housekeeper, in disguise of her real profession as a call-girl.",https://image.tmdb.org/t/p/w200/qEg7dmFcPqjF5kBYD0Bkz2CVyYB.jpg
3321,"Waiting Game, The (2000)",Comedy,,
3322,3 Strikes (2000),Comedy,"Brian Hooks plays a character who is just released from jail. And the state adopts a ""3 strikes"" rule for felons that involves serious penalties. Hooks has 2 strikes, and wants to change his life for the better. When a friend picks him up, they are pulled over, and his friend shoots at police officers, and Hooks escapes. Now Hooks, a wanted man, must clear his name of having nothing to do with the shooting.",https://image.tmdb.org/t/p/w200/ca7xVIgh7UYsFOCBLP8ERmBktC5.jpg
3323,Chain of Fools (2000),Comedy|Crime,An avid detective is assigned to investigate the heist of a batch of precious coins that end up in the hands of a suicidal barber.,https://image.tmdb.org/t/p/w200/rUwl3cfSf60aP1uvfb4QIEVMHuq.jpg
3324,Drowning Mona (2000),Comedy,"The recently deceased Mona Dearly was many things: an abusive wife, a domineering mother, a loud-mouthed neighbor and a violent malcontent. So when her car and corpse are discovered in the Hudson River, police Chief Wyatt Rash immediately suspects murder rather than an accident. But, since the whole community of Verplanck, N.Y., shares a deep hatred for this unceasingly spiteful woman, Rash finds his murder investigation overwhelmed with potential suspects.",https://image.tmdb.org/t/p/w200/iuN2SXCGPIlC7pAPCOzqAdeaDji.jpg
3325,"Next Best Thing, The (2000)",Comedy|Drama,"A comedy-drama about best friends - one a straight woman, Abbie, the other a gay man, Robert - who decide to have a child together. Five years later, Abbie falls in love with a straight man and wants to move away with her and Robert's little boy Sam, and a nasty custody battle ensues.",https://image.tmdb.org/t/p/w200/iYK1ZUtY4etcn91glUmrGuZRH6M.jpg
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,A human-looking alien from a highly advanced but emotionless all-male society is sent to Earth to impregnate a woman and bring the child back to their planet. The alien ends up falling in love while a suspicious FAA agent tails him.,https://image.tmdb.org/t/p/w200/2VtgMZPj3uDLz0zOQqZ74SUZGK4.jpg
3327,Beyond the Mat (2000),Documentary,,
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,A Black hitman who models after the samurai of old finds himself targeted for death by the mob.,https://image.tmdb.org/t/p/w200/gkH4zOxIfbb4BEbk9Q4cVOEpDaY.jpg
3329,"Year My Voice Broke, The (1987)",Drama,"Set in 1962, a young prepubescent boy in rural Australia watches painfully as his best friend and first love blossoms into womanhood and falls for a thuggish rugby player, changing the lives of everyone involved.",https://image.tmdb.org/t/p/w200/eThAKG78ypcpyZSysue7exgMuZS.jpg
3330,Splendor in the Grass (1961),Drama,A fragile Kansas girl's unrequited and forbidden love for a handsome young man from the town's most powerful family drives her to heartbreak and madness.,https://image.tmdb.org/t/p/w200/n6Kw8Ui93SMhrk1MupCFwUg04vq.jpg
3331,My Tutor (1983),Drama,"High school senior Bobby Chrystal fails his French class, which will block him from entering Yale. His rich, authoritarian father hires an attractive 29-year-old to tutor Bobby over the summer and help him pass a make-up exam. While Bobby's friends lead him away into strange excursions aimed at losing their virginity, Bobby finds all the extracurricular activities he needs with his new tutor.",https://image.tmdb.org/t/p/w200/gMIEasZXQImHpRHos5XsVg80ERV.jpg
3332,"Legend of Lobo, The (1962)",Adventure|Children's,"You'll be captivated as you track the legendary Lobo through an amazing Southwest adventure. Our story begins with Lobo as an adorable wolf cub and follows his growth into a fearless and majestic leader of the pack. At odds with the local cattlemen, the price on Lobo's head grows, attracting an expert wolf hunter. As they go head to head, Lobo's amazing survival instincts and family devotion leave the hunter with nothing but respect. With the rich narration of Rex Allen, and music from the legendary Sherman Brothers and the popular Sons Of The Pioneers, this is family entertainment at its best!",https://image.tmdb.org/t/p/w200/1PqlCYQVhvwwXzlNk7uZ5vX4SP9.jpg
3333,"Killing of Sister George, The (1968)",Drama,"When June Buckridge arrives at her London flat and announces 'They are going to murder me', her long-time lover and doll-cuddling flat mate Alice 'Childie' McNaught realizes that things are going to change. For June is referring to her character 'Sister George', a lovable nurse she portrays in a popular daytime serial. To make matters worse, the widowed executive at the BBC responsible for the decision to kill off Sister George - Mercy Croft is also a predatory lesbian who is after Childie and will stop at nothing to get what she wants.",https://image.tmdb.org/t/p/w200/u9Cyc6mde7pthv7M2xvk3wmfAHP.jpg
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,"A hurricane swells outside, but it's nothing compared to the storm within the hotel at Key Largo. There, sadistic mobster Johnny Rocco holes up - and holds at gunpoint hotel owner James Temple, his widowed daughter-in-law Nora, and ex-GI Frank McCloud.",https://image.tmdb.org/t/p/w200/rySfmQQZhS7RswOiJcJrww6FcHy.jpg
3335,Jail Bait (1954),Crime|Drama,"Don Gregor, the son of famous plastic surgeon Dr. Boris Gregor, begins to hang around with young criminal Vic Brady and carry a gun. The pair attempt an armed holdup, and when things start to go wrong Gregor accidentally kills a night watchman. Fearing that Gregor plans to turn himself in, Brady kills him and blackmails Dr. Gregor into giving him a new face.",https://image.tmdb.org/t/p/w200/av2ppBDn3Z9BSBByao9WEv8XWXA.jpg
3336,It Happened Here (1961),Drama,,
3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama,,
3338,For All Mankind (1989),Documentary,"A testament to NASA's Apollo program of the 1960s and '70s. Composed of actual NASA footage of the missions and astronaut interviews, the documentary offers the viewpoint of the individuals who braved the remarkable journey to the moon and back.",https://image.tmdb.org/t/p/w200/7k8ylisWiEGxdRSlAf6v4PWiAjH.jpg
3339,Cross of Iron (1977),War,"It is 1943, and the German army—ravaged and demoralised—is hastily retreating from the Russian front. In the midst of the madness, conflict brews between the aristocratic yet ultimately pusillanimous Captain Stransky and the courageous Corporal Steiner. Stransky is the only man who believes that the Third Reich is still vastly superior to the Russian army. However, within his pompous persona lies a quivering coward who longs for the Iron Cross so that he can return to Berlin a hero. Steiner, on the other hand is cynical, defiantly non-conformist and more concerned with the safety of his own men rather than the horde of military decorations offered to him by his superiors.",https://image.tmdb.org/t/p/w200/fR6pqh5aFn0fawsn7sR2zC15swx.jpg
3340,Bride of the Monster (1956),Horror|Sci-Fi,,
3341,Born Yesterday (1950),Comedy,"Uncouth, loud-mouth junkyard tycoon Harry Brock descends upon Washington D.C. to buy himself a congressman or two, bringing with him his mistress, ex-showgirl Billie Dawn.",https://image.tmdb.org/t/p/w200/hPiQUhnkgp2O9bQz9KhSyOjLvGl.jpg
3342,Birdy (1984),Drama|War,"Two young men are seriously affected by the Vietnam War. One of them has always been obsessed with birds - but now believes he really is a bird, and has been sent to a mental hospital. Can his friend help him pull through?",https://image.tmdb.org/t/p/w200/weIn0Huxx4SQU8PB5ZggzA4PLIE.jpg
3343,And God Created Woman (1988),Comedy|Drama|Romance,"In this variation on director Vadim's own, more acclaimed Et Dieu Créa La Femme (1956, the same title in French), the vamp Robin Shea marries charming carpenter Billy Moran, only to get out of prison, but soon decides to seduce James Tiernan, who runs for state governor.",https://image.tmdb.org/t/p/w200/taznRSey1cI962s1h8RqOmBDOY.jpg
3344,Blood Feast (1963),Horror,"In the sleepy suburbs of Miami, seemingly normal Egyptian immigrant Fuad Ramses runs a successful catering business. He also murders young women and plans to use their body parts to revive the goddess Ishtar. The insane Ramses hypnotizes a socialite in order to land a job catering a party for her debutante daughter, Suzette Fremont, and turns the event into an evening of gruesome deaths, bloody dismemberment and ritual sacrifice.",https://image.tmdb.org/t/p/w200/u6mWxgOrNAF3AaevaGEE4NqCwcQ.jpg
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,"A heartwarming Disney classic in which a cougar, who was rescued as a cub and raised by a group of loggers in the Pacific Northwest, reverts back to his natural instincts, leading to hilarious (and dangerous) consequences.",https://image.tmdb.org/t/p/w200/7Nx00VscGdcPsa1PmjmwwMxLe3F.jpg
3346,Color Me Blood Red (1965),Horror,A crackpot painter kills people to use their blood as his new crimson red color for his art.,https://image.tmdb.org/t/p/w200/wQR9ZhhZ7LZwZVnm0dcTs8LdG20.jpg
3347,Never Cry Wolf (1983),Drama,"A scientific researcher, sent on a government study: The Lupus Project, must investigate the possible ""menace"" of wolves in the north. To do so, he must survive in the wilderness for six months on his own. In the course of these events, he learns about the true beneficial and positive nature of the wolf species.",https://image.tmdb.org/t/p/w200/e61tGxVtobTQuFPmAC7xWwdC4O1.jpg
3348,"Night Visitor, The (1970)",Crime|Thriller,,
3349,"Perils of Pauline, The (1947)",Comedy,"Funloving Pearl White, working in a garment sweatshop, gets her big chance when she ""opens"" for a delayed Shakespeare play...with a comic vaudeville performance. Her brief stage career leads her into those ""horrible"" moving pictures, where she comes to love the chaotic world of silent movies, becoming queen of the serials. But the consequences of movie stardom may be more than her leading man can take",https://image.tmdb.org/t/p/w200/sNRA50WgkFnMA7g1M0qjBaPYrT2.jpg
3350,"Raisin in the Sun, A (1961)",Drama,"Walter Lee Younger is a young man struggling with his station in life. Sharing a tiny apartment with his wife, son, sister and mother, he seems like an imprisoned man. Until, that is, the family gets an unexpected financial windfall.",https://image.tmdb.org/t/p/w200/fxGAJFfryAgdi4ONkVyrBWKDBbI.jpg
3351,Two Thousand Maniacs! (1964),Horror,Six people are lured into a small Deep South town for a Centennial celebration where the residents kill them one by one as revenge for the town's destruction during the Civil War.,https://image.tmdb.org/t/p/w200/sAfdnxWBFplSoSAFw26UUE5sUvH.jpg
3352,Brown's Requiem (1998),Drama,"Fritz Brown is an ex-LAPD, recovering alcoholic who now splits his time repossessing cars for a used car lot and staffing his one-man private detective agency. When a filthy caddie named Freddy ""Fat Dog"" Baker wanders into Fritz's office one day, flashing a wad of cash, Fritz is hired to follow Fat Dog's kid sister Jane, who is holed up with a Beverly Hills sugar daddy named Sol Kupferman. Kupferman is a 70 year-old bag man for the mob, and Fat Dog claims that ""Solly K"" is up to something evil that may harm Jane. The trail leads Fritz to an encounter with his dark past in the person of Haywood Cathcart, current head of LAPD internal affairs and the person who kicked Fritz off the police force.",https://image.tmdb.org/t/p/w200/hhshoH9MZM9cB9lfArRtZ0mf9Gv.jpg
3353,"Closer You Get, The (2000)",Comedy|Romance,"Irish lads send an ad to the Miami Herald inviting fit and enticing women, between the ages of 20 and 21, to live in their isolated Donegal village. The whole town knows about the ad, and it sharpens everyone's sense of the opportunities for happiness already at hand. Kate, a publican with a young daughter, is separating from her husband and catches the eye of a bachelor sheep farmer. Kieran the butcher realizes that his assistant Siobhan is comely, and then he discovers she's fiery as well. Ollie sends off for Dutch skin magazines that the village postmistress won't release to him. The men, and women, find counsel in their movie-loving priest. Will anyone answer the ad?",https://image.tmdb.org/t/p/w200/xeENuqgJtRcum0hJCrmUJ8HA4k8.jpg
3354,Mission to Mars (2000),Sci-Fi,"When the first manned mission to Mars meets with a catastrophic and mysterious disaster after reporting an unidentified structure, a rescue mission is launched to investigate the tragedy and bring back any survivors.",https://image.tmdb.org/t/p/w200/cTKWoBpN5Gvi0vpMb9mLtYlwXqT.jpg
3355,"Ninth Gate, The (2000)",Thriller,"A rare book dealer finds himself at the heart of a string of paranormal events when he is hired to find the last two copies of a text, The Nine Gates of the Kingdom of Shadows, capable of summoning the Devil.",https://image.tmdb.org/t/p/w200/iFDtmA8Bg9zE4NcsjcmGfqFN01H.jpg
3356,Condo Painting (2000),Documentary,"John McNaughton's spotlight on George Condo and his art. The film, which follows the progress of Condo's large-scale oil painting Big Red over the course of one year, features an appearance by Allen Ginsberg, as well as footage of Condo collaborating with William S. Burroughs on paintings the two made together at Burroughs' Kansas home in the mid-1990s.",https://image.tmdb.org/t/p/w200/lAYynUntFK6vMn3Y5YgH4PEWMuy.jpg
